#time     sp  nevent event   n    nf    nm  fsymbiont  nmat  nbip fmaternal   mat- mat+ bip- bip+      diseq
 0.064979  1     263   b   993   509   484  0.0947        0   484  0.0000        0    0  445   39      0.0000  
 0.065745  1     264   d   992   508   484  0.0948        0   484  0.0000        0    0  445   39      0.0000  
 0.065817  1     265   d   991   507   484  0.0949        0   484  0.0000        0    0  445   39      0.0000  
 0.065868  1     266   d   990   506   484  0.0949        0   484  0.0000        0    0  445   39      0.0000  
 0.066086  1     267   b   991   506   485  0.0959        0   485  0.0000        0    0  445   40      0.0000  
 0.066222  1     268   d   990   506   484  0.0960        0   484  0.0000        0    0  444   40      0.0000  
 0.066394  1     269   b   991   507   484  0.0969        0   484  0.0000        0    0  444   40      0.0000  
 0.066604  1     270   d   990   506   484  0.0970        0   484  0.0000        0    0  444   40      0.0000  
 0.066674  1     271   d   989   506   483  0.0971        0   483  0.0000        0    0  443   40      0.0000  
 0.066760  1     272   b   990   506   484  0.0970        0   484  0.0000        0    0  444   40      0.0000  
 0.067509  1     273   b   991   507   484  0.0979        0   484  0.0000        0    0  444   40      0.0000  
 0.067525  1     274   b   992   508   484  0.0978        0   484  0.0000        0    0  444   40      0.0000  
 0.068074  1     275   d   991   508   483  0.0979        0   483  0.0000        0    0  443   40      0.0000  
 0.068247  1     276   b   992   509   483  0.0978        0   483  0.0000        0    0  443   40      0.0000  
 0.068824  1     277   b   993   510   483  0.0977        0   483  0.0000        0    0  443   40      0.0000  
 0.069025  1     278   d   992   510   482  0.0978        0   482  0.0000        0    0  442   40      0.0000  
 0.069396  1     279   d   991   509   482  0.0969        0   482  0.0000        0    0  442   40      0.0000  
 0.069424  1     280   b   992   509   483  0.0978        0   483  0.0000        0    0  442   41      0.0000  
 0.069762  1     281   d   991   508   483  0.0979        0   483  0.0000        0    0  442   41      0.0000  
 0.069852  1     282   b   992   509   483  0.0978        0   483  0.0000        0    0  442   41      0.0000  
 0.069867  1     283   b   993   509   484  0.0977        0   484  0.0000        0    0  443   41      0.0000  
 0.069944  1     284   b   994   510   484  0.0976        0   484  0.0000        0    0  443   41      0.0000  
 0.070000  1     285   b   995   511   484  0.0975        0   484  0.0000        0    0  443   41      0.0000  
 0.070882  1     286   b   996   512   484  0.0974        0   484  0.0000        0    0  443   41      0.0000  
 0.070898  1     287   b   997   513   484  0.0973        0   484  0.0000        0    0  443   41      0.0000  
 0.070947  1     288   b   998   513   485  0.0982        0   485  0.0000        0    0  443   42      0.0000  
 0.071024  1     289   b   999   513   486  0.0981        0   486  0.0000        0    0  444   42      0.0000  
 0.071330  1     290   b  1000   514   486  0.0980        0   486  0.0000        0    0  444   42      0.0000  
 0.071421  1     291   d   999   514   485  0.0981        0   485  0.0000        0    0  443   42      0.0000  
 0.071942  1     292   d   998   513   485  0.0972        0   485  0.0000        0    0  443   42      0.0000  
 0.072084  1     293   b   999   514   485  0.0971        0   485  0.0000        0    0  443   42      0.0000  
 0.072094  1     294   d   998   514   484  0.0972        0   484  0.0000        0    0  442   42      0.0000  
 0.072212  1     295   b   999   515   484  0.0971        0   484  0.0000        0    0  442   42      0.0000  
 0.072516  1     296   d   998   515   483  0.0972        0   483  0.0000        0    0  441   42      0.0000  
